202507	D	Новороссийск г	50000.000000	1.000000
202507	D	Новосибирск г	50000.000000	1.000000
202507	D	Омск г	40000.000000	1.000000
202507	D	Оренбург г	40000.000000	1.000000
202507	D	Пенза г	40000.000000	1.000000
202507	D	Пермь г	40000.000000	1.000000
202507	D	Пятигорск г	50000.000000	1.000000
202507	D	Ростов-на-Дону г	50000.000000	1.000000
202507	D	Рязань г	50000.000000	1.000000
202507	D	Самара г	50000.000000	1.000000
202507	D	Санкт-Петербург г	60000.000000	1.000000
202507	D	Саратов г	50000.000000	1.000000
202507	D	Смоленск г	40000.000000	1.000000
202507	D	Сочи г	60000.000000	1.000000
202507	D	Ставрополь г	40000.000000	1.000000
202507	D	Тамбов г	40000.000000	1.000000
202507	D	Тверь г	40000.000000	1.000000
202507	D	Тольятти г	40000.000000	1.000000
202507	D	Томск г	50000.000000	1.030000
202507	D	Тула г	40000.000000	1.000000
202507	D	Тюмень г	50000.000000	1.000000
202507	D	Ульяновск г	40000.000000	1.000000
202507	D	Уфа г	40000.000000	1.000000
202507	D	Хабаровск г	50000.000000	1.060000
202507	D	Чебоксары г	40000.000000	1.000000
202507	D	Челябинск г	50000.000000	1.000000
202507	D	Ярославль г	40000.000000	1.000000
202507	C	Анапа г	50000.000000	1.000000
202507	C	Архангельск г	50000.000000	1.043860
